id,timestamp,source,type,label,quantity,unit,notes,label-ifno
1684,1/22/2016,Mint,money,spent,$4.50,,,
1685,1/23/2016,Mint,money,spent,$0.00,,,
1686,1/24/2016,Mint,money,spent,$149.00,,,
1687,1/25/2016,Mint,money,spent,$0.00,,,
1688,1/26/2016,Mint,money,spent,$161.99,,,
1689,1/27/2016,Mint,money,spent,$12.25,,,
1690,1/28/2016,Mint,money,spent,$0.00,,,
1691,1/29/2016,Mint,money,spent,$17.14,,,
1692,1/30/2016,Mint,money,spent,$0.00,,,
1693,1/31/2016,Mint,money,spent,$39.33,,,
1694,2/1/2016,Mint,money,spent,$0.00,,,
1695,2/2/2016,Mint,money,spent,$0.00,,,
1696,2/3/2016,Mint,money,spent,$31.26,,,
1697,2/4/2016,Mint,money,spent,$0.00,,,
1698,2/5/2016,Mint,money,spent,$79.24,,,
1699,2/6/2016,Mint,money,spent,$0.00,,,
1700,2/7/2016,Mint,money,spent,$0.00,,,
1701,2/8/2016,Mint,money,spent,$0.00,,,
1702,2/9/2016,Mint,money,spent,$0.00,,,
1703,2/10/2016,Mint,money,spent,$190.88,,,
1704,2/11/2016,Mint,money,spent,$0.00,,,
1705,2/12/2016,Mint,money,spent,$99.03,,,
1706,2/13/2016,Mint,money,spent,$0.00,,,
1707,2/14/2016,Mint,money,spent,$14.00,,,
1708,2/15/2016,Mint,money,spent,$0.00,,,
1709,2/16/2016,Mint,money,spent,$0.00,,,
1710,2/17/2016,Mint,money,spent,$0.00,,,
1711,2/18/2016,Mint,money,spent,$7.29,,,
1712,2/19/2016,Mint,money,spent,$27.94,,,
1713,2/20/2016,Mint,money,spent,$10.99,,,
1714,2/21/2016,Mint,money,spent,$23.99,,,
1715,2/22/2016,Mint,money,spent,$0.00,,,
1716,2/23/2016,Mint,money,spent,$0.00,,,
1717,2/24/2016,Mint,money,spent,$4.50,,,
1718,2/25/2016,Mint,money,spent,$0.00,,,
1719,2/26/2016,Mint,money,spent,$0.00,,,
1720,2/27/2016,Mint,money,spent,$0.00,,,
1721,2/28/2016,Mint,money,spent,$3.50,,,
1722,2/29/2016,Mint,money,spent,$0.00,,,
1723,3/1/2016,Mint,money,spent,$180.05,,,
1724,3/2/2016,Mint,money,spent,"$1,014.24",,,
1725,3/3/2016,Mint,money,spent,$5.13,,,
1726,3/4/2016,Mint,money,spent,$123.38,,,
1727,3/5/2016,Mint,money,spent,$0.00,,,
1728,3/6/2016,Mint,money,spent,$108.10,,,
1729,3/7/2016,Mint,money,spent,$4.99,,,
1730,3/8/2016,Mint,money,spent,$0.00,,,
1731,3/9/2016,Mint,money,spent,$26.75,,,
1732,3/10/2016,Mint,money,spent,$0.00,,,
1733,3/11/2016,Mint,money,spent,$0.00,,,
1734,3/12/2016,Mint,money,spent,$0.00,,,
1735,3/13/2016,Mint,money,spent,$0.00,,,
1736,3/14/2016,Mint,money,spent,$6.57,,,
1737,3/15/2016,Mint,money,spent,$37.42,,,
1738,3/16/2016,Mint,money,spent,$0.00,,,
1739,3/17/2016,Mint,money,spent,$35.54,,,
1740,3/18/2016,Mint,money,spent,$4.50,,,
1741,3/19/2016,Mint,money,spent,$25.83,,,
1742,3/20/2016,Mint,money,spent,-$104.01,,,
1743,3/21/2016,Mint,money,spent,$170.23,,,
1744,3/22/2016,Mint,money,spent,$0.00,,,
1745,3/23/2016,Mint,money,spent,$7.98,,,
1746,3/24/2016,Mint,money,spent,$174.32,,,
1747,3/25/2016,Mint,money,spent,$74.00,,,
1748,3/26/2016,Mint,money,spent,$0.00,,,
1749,3/27/2016,Mint,money,spent,$0.00,,,
1750,3/28/2016,Mint,money,spent,$0.00,,,
1751,3/29/2016,Mint,money,spent,$0.00,,,
1752,3/30/2016,Mint,money,spent,$60.69,,,
1753,3/31/2016,Mint,money,spent,$51.62,,,
1754,4/1/2016,Mint,money,spent,$185.09,,,
1755,4/2/2016,Mint,money,spent,$38.09,,,
1756,4/3/2016,Mint,money,spent,$283.36,,,
1757,4/4/2016,Mint,money,spent,"$1,000.50",,,
1758,4/5/2016,Mint,money,spent,$0.00,,,
1759,4/6/2016,Mint,money,spent,$0.00,,,
1760,4/7/2016,Mint,money,spent,$0.00,,,
1761,4/8/2016,Mint,money,spent,$0.00,,,
1762,4/9/2016,Mint,money,spent,$149.06,,,
1763,4/10/2016,Mint,money,spent,$2.25,,,
1764,4/11/2016,Mint,money,spent,$13.86,,,
1765,4/12/2016,Mint,money,spent,$16.24,,,
1766,4/13/2016,Mint,money,spent,$0.00,,,
1767,4/14/2016,Mint,money,spent,$0.00,,,
1768,4/15/2016,Mint,money,spent,$0.00,,,
1769,4/16/2016,Mint,money,spent,$0.00,,,
1770,4/17/2016,Mint,money,spent,$35.70,,,
1771,4/18/2016,Mint,money,spent,$0.00,,,
1772,4/19/2016,Mint,money,spent,$0.00,,,
1773,4/20/2016,Mint,money,spent,$109.73,,,
1774,4/21/2016,Mint,money,spent,$0.00,,,
1775,4/22/2016,Mint,money,spent,$76.74,,,
1776,4/23/2016,Mint,money,spent,$0.00,,,
1777,4/24/2016,Mint,money,spent,$0.00,,,
1778,4/25/2016,Mint,money,spent,$1.85,,,
1779,4/26/2016,Mint,money,spent,$0.00,,,
1780,4/27/2016,Mint,money,spent,$0.00,,,
1781,4/28/2016,Mint,money,spent,$0.00,,,
1782,4/29/2016,Mint,money,spent,$9.00,,,
1783,4/30/2016,Mint,money,spent,$0.00,,,
1784,5/1/2016,Mint,money,spent,$63.92,,,
1785,5/2/2016,Mint,money,spent,$8.74,,,
1786,5/3/2016,Mint,money,spent,"$1,024.01",,,
1787,5/4/2016,Mint,money,spent,$1.25,,,
1788,5/5/2016,Mint,money,spent,$0.00,,,
1789,5/6/2016,Mint,money,spent,$0.00,,,
1790,5/7/2016,Mint,money,spent,$16.99,,,
1791,5/8/2016,Mint,money,spent,$0.00,,,
1792,5/9/2016,Mint,money,spent,$37.85,,,
1793,5/10/2016,Mint,money,spent,$150.41,,,
1794,5/11/2016,Mint,money,spent,$25.60,,,
1795,5/12/2016,Mint,money,spent,$6.00,,,
1796,5/13/2016,Mint,money,spent,$0.00,,,
1797,5/14/2016,Mint,money,spent,$16.99,,,
1798,5/15/2016,Mint,money,spent,$155.40,,,
1799,5/16/2016,Mint,money,spent,$0.00,,,
1800,5/17/2016,Mint,money,spent,$0.00,,,
1801,5/18/2016,Mint,money,spent,$246.54,,,
1802,5/19/2016,Mint,money,spent,$27.75,,,
1803,5/20/2016,Mint,money,spent,$12.47,,,
1804,5/21/2016,Mint,money,spent,$0.00,,,
1805,5/22/2016,Mint,money,spent,$11.11,,,
1806,5/23/2016,Mint,money,spent,$2.45,,,
1807,5/24/2016,Mint,money,spent,$0.00,,,
1808,5/25/2016,Mint,money,spent,$0.00,,,
1809,5/26/2016,Mint,money,spent,$6.26,,,
1810,5/27/2016,Mint,money,spent,$6.60,,,
1811,5/28/2016,Mint,money,spent,$76.80,,,
1812,5/29/2016,Mint,money,spent,$0.00,,,
1813,5/30/2016,Mint,money,spent,$0.00,,,
1814,5/31/2016,Mint,money,spent,$0.00,,,
1815,6/1/2016,Mint,money,spent,$2.25,,,
1816,6/2/2016,Mint,money,spent,$113.74,,,
1817,6/3/2016,Mint,money,spent,"$1,011.52",,,
1818,6/4/2016,Mint,money,spent,$19.70,,,
1819,6/5/2016,Mint,money,spent,$10.62,,,
1820,6/6/2016,Mint,money,spent,$81.44,,,
1821,6/7/2016,Mint,money,spent,$123.00,,,
1822,6/8/2016,Mint,money,spent,$20.00,,,
1823,6/9/2016,Mint,money,spent,$371.86,,,
1824,6/10/2016,Mint,money,spent,$31.85,,,
1825,6/11/2016,Mint,money,spent,$28.65,,,
1826,6/12/2016,Mint,money,spent,$85.28,,,
1827,6/13/2016,Mint,money,spent,$30.22,,,
1828,6/14/2016,Mint,money,spent,$0.00,,,
1829,6/15/2016,Mint,money,spent,$115.14,,,
1830,6/16/2016,Mint,money,spent,$24.39,,,
1831,6/17/2016,Mint,money,spent,$58.32,,,
1832,6/18/2016,Mint,money,spent,$14.00,,,
1833,6/19/2016,Mint,money,spent,$0.00,,,
1834,6/20/2016,Mint,money,spent,$12.89,,,
1835,6/21/2016,Mint,money,spent,$136.42,,,
1836,6/22/2016,Mint,money,spent,$21.55,,,
1837,6/23/2016,Mint,money,spent,$49.19,,,
1838,6/24/2016,Mint,money,spent,$0.00,,,
1839,6/25/2016,Mint,money,spent,$107.55,,,
1840,6/26/2016,Mint,money,spent,$0.00,,,
1841,6/27/2016,Mint,money,spent,$106.05,,,
1842,6/28/2016,Mint,money,spent,$2.25,,,
1843,6/29/2016,Mint,money,spent,$0.00,,,
1844,6/30/2016,Mint,money,spent,$0.00,,,
1845,7/1/2016,Mint,money,spent,$0.00,,,
1846,7/2/2016,Mint,money,spent,$0.00,,,
1847,7/3/2016,Mint,money,spent,$14.40,,,
1848,7/4/2016,Mint,money,spent,$68.54,,,
1849,7/5/2016,Mint,money,spent,"$1,065.59",,,
1850,7/6/2016,Mint,money,spent,$5.50,,,
1851,7/7/2016,Mint,money,spent,$0.00,,,
1852,7/8/2016,Mint,money,spent,$0.00,,,
1853,7/9/2016,Mint,money,spent,$93.98,,,
1854,7/10/2016,Mint,money,spent,$0.00,,,
1855,7/11/2016,Mint,money,spent,$3.24,,,
1856,7/12/2016,Mint,money,spent,$0.00,,,
1857,7/13/2016,Mint,money,spent,$3.97,,,
1858,7/14/2016,Mint,money,spent,$0.00,,,
1859,7/15/2016,Mint,money,spent,$124.19,,,
1860,7/16/2016,Mint,money,spent,$61.75,,,
1861,7/17/2016,Mint,money,spent,$0.00,,,
1862,7/18/2016,Mint,money,spent,-$1.75,,,
1863,7/19/2016,Mint,money,spent,$0.00,,,
1864,7/20/2016,Mint,money,spent,$210.09,,,
1865,7/21/2016,Mint,money,spent,$45.08,,,
1866,7/22/2016,Mint,money,spent,$76.20,,,
1867,7/23/2016,Mint,money,spent,$99.16,,,
1868,7/24/2016,Mint,money,spent,$0.00,,,
1869,7/25/2016,Mint,money,spent,$0.00,,,
1870,7/26/2016,Mint,money,spent,$14.03,,,
1871,7/27/2016,Mint,money,spent,$0.00,,,
1872,7/28/2016,Mint,money,spent,$0.00,,,
1873,7/29/2016,Mint,money,spent,$0.00,,,
1874,7/30/2016,Mint,money,spent,$0.00,,,
1875,7/31/2016,Mint,money,spent,$0.00,,,
1876,8/1/2016,Mint,money,spent,$2.25,,,
1877,8/2/2016,Mint,money,spent,"$1,098.92",,,
1878,8/3/2016,Mint,money,spent,$101.69,,,
1879,8/4/2016,Mint,money,spent,$0.00,,,
1880,8/5/2016,Mint,money,spent,$65.85,,,
1881,8/6/2016,Mint,money,spent,$78.98,,,
1882,8/7/2016,Mint,money,spent,$10.79,,,
1883,8/8/2016,Mint,money,spent,$20.00,,,
1884,8/9/2016,Mint,money,spent,$0.00,,,
1885,8/10/2016,Mint,money,spent,$0.00,,,
1886,8/11/2016,Mint,money,spent,$73.94,,,
1887,8/12/2016,Mint,money,spent,$241.95,,,
1888,8/13/2016,Mint,money,spent,-$1.75,,,
1889,8/14/2016,Mint,money,spent,$0.00,,,
1890,8/15/2016,Mint,money,spent,$0.00,,,
1891,8/16/2016,Mint,money,spent,$7.13,,,
1892,8/17/2016,Mint,money,spent,$987.27,,,
1893,8/18/2016,Mint,money,spent,$0.00,,,
1894,8/19/2016,Mint,money,spent,$0.00,,,
1895,8/20/2016,Mint,money,spent,$0.00,,,
1896,8/21/2016,Mint,money,spent,$4.99,,,
1897,8/22/2016,Mint,money,spent,$32.76,,,
1898,8/23/2016,Mint,money,spent,$0.00,,,
1899,8/24/2016,Mint,money,spent,$0.00,,,
1900,8/25/2016,Mint,money,spent,$0.00,,,
1901,8/26/2016,Mint,money,spent,$155.27,,,
1902,8/27/2016,Mint,money,spent,$0.00,,,
1903,8/28/2016,Mint,money,spent,$0.00,,,
1904,8/29/2016,Mint,money,spent,$96.00,,,
1905,8/30/2016,Mint,money,spent,$134.45,,,
1906,8/31/2016,Mint,money,spent,$6.48,,,
1907,9/1/2016,Mint,money,spent,$0.00,,,
1908,9/2/2016,Mint,money,spent,"$1,092.57",,,
1909,9/3/2016,Mint,money,spent,$128.91,,,
1910,9/4/2016,Mint,money,spent,$0.00,,,
1911,9/5/2016,Mint,money,spent,$0.00,,,
1912,9/6/2016,Mint,money,spent,$0.00,,,
1913,9/7/2016,Mint,money,spent,$20.16,,,
1914,9/8/2016,Mint,money,spent,$96.11,,,
1915,9/9/2016,Mint,money,spent,$42.50,,,
1916,9/10/2016,Mint,money,spent,$46.66,,,
1917,9/11/2016,Mint,money,spent,$0.00,,,
1918,9/12/2016,Mint,money,spent,$36.29,,,
1919,9/13/2016,Mint,money,spent,$99.37,,,
1920,9/14/2016,Mint,money,spent,$16.28,,,
1921,9/15/2016,Mint,money,spent,$0.00,,,
1922,9/16/2016,Mint,money,spent,$95.00,,,
1923,9/17/2016,Mint,money,spent,$0.00,,,
1924,9/18/2016,Mint,money,spent,$18.50,,,
1925,9/19/2016,Mint,money,spent,$232.44,,,
1926,9/20/2016,Mint,money,spent,$96.67,,,
1927,9/21/2016,Mint,money,spent,$28.65,,,
1928,9/22/2016,Mint,money,spent,$15.49,,,
1929,9/23/2016,Mint,money,spent,$8.25,,,
1930,9/24/2016,Mint,money,spent,-$46.66,,,
1931,9/25/2016,Mint,money,spent,$0.00,,,
1932,9/26/2016,Mint,money,spent,$8.31,,,
1933,9/27/2016,Mint,money,spent,$3.00,,,
1934,9/28/2016,Mint,money,spent,$6.00,,,
1935,9/29/2016,Mint,money,spent,$64.33,,,
1936,9/30/2016,Mint,money,spent,$29.74,,,
1937,10/1/2016,Mint,money,spent,$39.76,,,
1938,10/2/2016,Mint,money,spent,-$86.38,,,
1939,10/3/2016,Mint,money,spent,$11.23,,,
1940,10/4/2016,Mint,money,spent,"$1,026.50",,,
1941,10/5/2016,Mint,money,spent,$95.47,,,
1942,10/6/2016,Mint,money,spent,$2.25,,,
1943,10/7/2016,Mint,money,spent,$4.75,,,
1944,10/8/2016,Mint,money,spent,$30.24,,,
1945,10/9/2016,Mint,money,spent,$0.00,,,
1946,10/10/2016,Mint,money,spent,$7.24,,,
1947,10/11/2016,Mint,money,spent,$0.00,,,
1948,10/12/2016,Mint,money,spent,$92.34,,,
1949,10/13/2016,Mint,money,spent,$0.00,,,
1950,10/14/2016,Mint,money,spent,$26.31,,,
1951,10/15/2016,Mint,money,spent,$0.00,,,
1952,10/16/2016,Mint,money,spent,$29.61,,,
1953,10/17/2016,Mint,money,spent,$100.00,,,
1954,10/18/2016,Mint,money,spent,$8.37,,,
1955,10/19/2016,Mint,money,spent,$21.61,,,
1956,10/20/2016,Mint,money,spent,$107.20,,,
1957,10/21/2016,Mint,money,spent,$13.30,,,
1958,10/22/2016,Mint,money,spent,$212.20,,,
1959,10/23/2016,Mint,money,spent,$9.56,,,
1960,10/24/2016,Mint,money,spent,$25.97,,,
1961,10/25/2016,Mint,money,spent,$23.88,,,
1962,10/26/2016,Mint,money,spent,$2.50,,,
1963,10/27/2016,Mint,money,spent,$0.00,,,
1964,10/28/2016,Mint,money,spent,$0.00,,,
1965,10/29/2016,Mint,money,spent,$0.00,,,
1966,10/30/2016,Mint,money,spent,$31.40,,,
1967,10/31/2016,Mint,money,spent,$0.00,,,
1968,11/1/2016,Mint,money,spent,$5.90,,,
1969,11/2/2016,Mint,money,spent,"$1,074.66",,,
1970,11/3/2016,Mint,money,spent,$30.00,,,
1971,11/4/2016,Mint,money,spent,$68.46,,,
1972,11/5/2016,Mint,money,spent,$0.00,,,
1973,11/6/2016,Mint,money,spent,$3.95,,,
1974,11/7/2016,Mint,money,spent,$19.00,,,
1975,11/8/2016,Mint,money,spent,$157.20,,,
1976,11/9/2016,Mint,money,spent,$0.00,,,
1977,11/10/2016,Mint,money,spent,$30.61,,,
1978,11/11/2016,Mint,money,spent,$15.00,,,
1979,11/12/2016,Mint,money,spent,$0.00,,,
1980,11/13/2016,Mint,money,spent,$0.00,,,
1981,11/14/2016,Mint,money,spent,$2.20,,,
1982,11/15/2016,Mint,money,spent,$30.00,,,
1983,11/16/2016,Mint,money,spent,$28.26,,,
1984,11/17/2016,Mint,money,spent,$30.00,,,
1985,11/18/2016,Mint,money,spent,$0.00,,,
1986,11/19/2016,Mint,money,spent,$0.00,,,
1987,11/20/2016,Mint,money,spent,$3.50,,,
1988,11/21/2016,Mint,money,spent,$142.43,,,
1989,11/22/2016,Mint,money,spent,$30.00,,,
1990,11/23/2016,Mint,money,spent,$288.82,,,
1991,11/24/2016,Mint,money,spent,$0.00,,,
1992,11/25/2016,Mint,money,spent,$0.00,,,
1993,11/26/2016,Mint,money,spent,$0.00,,,
1994,11/27/2016,Mint,money,spent,$0.00,,,
1995,11/28/2016,Mint,money,spent,$111.77,,,
1996,11/29/2016,Mint,money,spent,$435.99,,,
1997,11/30/2016,Mint,money,spent,$15.51,,,
1998,12/1/2016,Mint,money,spent,$0.00,,,
1999,12/2/2016,Mint,money,spent,$25.00,,,
2000,12/3/2016,Mint,money,spent,$14.40,,,
2001,12/4/2016,Mint,money,spent,$0.00,,,
2002,12/5/2016,Mint,money,spent,"$1,143.90",,,
2003,12/6/2016,Mint,money,spent,$125.00,,,
2004,12/7/2016,Mint,money,spent,$0.00,,,
2005,12/8/2016,Mint,money,spent,$113.92,,,
2006,12/9/2016,Mint,money,spent,$172.00,,,
2007,12/10/2016,Mint,money,spent,$0.00,,,
2008,12/11/2016,Mint,money,spent,$52.28,,,
2009,12/12/2016,Mint,money,spent,$4.00,,,
2010,12/13/2016,Mint,money,spent,$116.58,,,
2011,12/14/2016,Mint,money,spent,$20.45,,,
2012,12/15/2016,Mint,money,spent,$75.00,,,
2013,12/16/2016,Mint,money,spent,$170.25,,,
2014,12/17/2016,Mint,money,spent,$5.00,,,
